wd18cd,wd18nm,lat,long
E05010954,Coney Hill,-2.21882202934917,51.8535049915548
E05010955,Elmbridge,-2.21439369001441,51.8688159333209
E05010956,Grange,-2.2619086571452,51.8310373104778
E05010957,Hucclecote,-2.18892992800963,51.8558484655271
E05010958,Kingsholm and Wotton,-2.23654812645827,51.8713485405408
E05010959,Kingsway,-2.26758388155585,51.8219943540153
E05010960,Longlevens,-2.22010691911352,51.8784489444651
E05010961,Matson and Robinswood,-2.22564643830478,51.8364216631489
E05010962,Moreland,-2.24775234183538,51.8511321853763
E05010963,Podsmead,-2.25806213538854,51.8421651084989
E05010964,Quedgeley Fieldcourt,-2.27580507868901,51.8188040595233
E05010965,Quedgeley Severn Vale,-2.28617884738224,51.8318009217304
E05010966,Tuffley,-2.24609472835089,51.8326302191599
E05010967,Westgate,-2.26350143962634,51.8595582641734
E05010968,Amberley and Woodchester,-2.2375322040918,51.7139115236374
E05010969,Berkeley Vale,-2.43874530947379,51.6969340156891
E05010970,Bisley,-2.13443085037894,51.7505224287073
E05010971,Cainscross,-2.25452436726799,51.7433354692439
E05010972,Cam East,-2.34747042290988,51.6949848528759
E05010973,Cam West,-2.37617856219155,51.7064719656961
E05010974,Chalford,-2.15701327633324,51.7265658854684
E05010975,Coaley and Uley,-2.30844322497733,51.6997433763977
E05010976,Dursley,-2.34767465088708,51.6787141114463
E05010977,Hardwicke,-2.29031578623984,51.8009075445637
E05010978,Kingswood,-2.33838960559771,51.6127970037485
E05010979,Minchinhampton,-2.16970029491482,51.7052384999981
E05010980,Nailsworth,-2.22898633412376,51.683051969641
E05010981,Painswick and Upton,-2.16827291567688,51.7946754115981
E05010982,"Randwick, Whiteshill and Ruscombe",-2.24438838885988,51.7583119357103
E05010983,Rodborough,-2.22392059687561,51.7322751506367
E05010984,Severn,-2.36339647170462,51.7722079999424
E05010985,Stonehouse,-2.28465863624539,51.7477931314056
E05010986,Stroud Central,-2.22526140258034,51.7461520259446
E05010987,Stroud Farmhill and Paganhill,-2.23594576973171,51.7517746643783
E05010988,Stroud Slade,-2.19717504443106,51.745044381912
E05010989,Stroud Trinity,-2.19875851837773,51.7400007476503
E05010990,Stroud Uplands,-2.21426862475872,51.7544625482631
E05010991,Stroud Valley,-2.2015981241741,51.749207351827
E05010992,The Stanleys,-2.29220274771204,51.7280714967969
E05010993,Thrupp,-2.1954994793698,51.7278354762791
E05010994,Wotton-under-Edge,-2.35807904185749,51.6590724231043
E05010995,Alresford and Itchen Valley,-1.19010508856147,51.0989356484746
E05010996,Badger Farm and Oliver's Battery,-1.3810548104044,51.0321252807156
E05010997,Bishop's Waltham,-1.22872717083496,50.9572686682049
E05010998,Central Meon Valley,-1.12125643990015,50.940513351504
E05010999,Colden Common and Twyford,-1.30638327368682,51.0130605445068
E05011000,Denmead,-1.07304951397024,50.9040379822004
E05011001,St Barnabas,-1.33560878963255,51.076365320471
E05011002,St Bartholomew,-1.3037039914456,51.0698228944048
E05011003,St Luke,-1.33995109730909,51.0536222759963
E05011004,St Michael,-1.30951071939001,51.0530413412433
E05011005,St Paul,-1.33694545307557,51.063595906947
E05011006,Southwick and Wickham,-1.13697763372974,50.8831819643122
E05011007,The Worthys,-1.3136643748429,51.1011168507936
E05011008,Upper Meon Valley,-1.17466444134226,51.0176662652043
E05011009,Whiteley and Shedfield,-1.23234789772641,50.9085671486963
E05011010,Wonston and Micheldever,-1.31264155369836,51.136658028244
E05011011,Alphington,-3.53101628050505,50.7022844540576
E05011012,Duryard and St James,-3.53521086918209,50.7399630823812
E05011013,Exwick,-3.55552437141939,50.7312630974844
E05011014,Heavitree,-3.5013691983674,50.7244471787181
E05011015,Mincinglake and Whipton,-3.49641771605717,50.7419740228534
E05011016,Newtown and St Leonard's,-3.51748066283261,50.7213322237329
E05011017,Pennsylvania,-3.51577145109845,50.7458915034872
E05011018,Pinhoe,-3.47585413458263,50.7361194079802
E05011019,Priory,-3.50150356348117,50.7084181958183
E05011020,St David's,-3.53013138803972,50.7187602925715
E05011021,St Loyes,-3.47819661431129,50.7179107437264
E05011022,St Thomas,-3.55174247817162,50.7154148460685
E05011023,Topsham,-3.47499190891818,50.6943547328522
E05011024,Appleton,-2.58709850419907,53.3468066086722
E05011025,Bewsey and Whitecross,-2.60431207069919,53.3900288636496
E05011026,Birchwood,-2.51733213248165,53.4248954868694
E05011027,Burtonwood and Winwick,-2.629531000802,53.4306382078262
E05011028,Chapelford and Old Hall,-2.63284267692889,53.4012384412533
E05011029,"Culcheth, Glazebury and Croft",-2.52573761136707,53.4511391335728
E05011030,Fairfield and Howley,-2.5772585280338,53.3935059342791
E05011031,Grappenhall,-2.53955283953295,53.3577915652096
E05011032,Great Sankey North and Whittle Hall,-2.65938455692182,53.4001711718291
E05011033,Great Sankey South,-2.62800797098843,53.3860682494433
E05011034,Latchford East,-2.558102826172,53.383944703128
E05011035,Latchford West,-2.58290709323931,53.3798474535179
E05011036,Lymm North and Thelwall,-2.48945779367325,53.383503193512
E05011037,Lymm South,-2.47539082427158,53.3725964501525
E05011038,Orford,-2.58624930024024,53.4063650661676
E05011039,Penketh and Cuerdley,-2.66279516414458,53.3740629929309
E05011040,Poplars and Hulme,-2.58488344747395,53.4167067578444
E05011041,Poulton North,-2.55323315079862,53.4143487967665
E05011042,Poulton South,-2.56013420304934,53.3991480661901
E05011043,Rixton and Woolston,-2.49797750904653,53.4078003784026
E05011044,Stockton Heath,-2.58215484530372,53.3694978637759
E05011045,Westbrook,-2.62471995712422,53.4122671282246
E05011046,Callowland,-0.397867886181088,51.6717237005767
E05011047,Central,-0.393505202900271,51.6551510816649
E05011048,Holywell,-0.417553469886386,51.6462390238951
E05011049,Leggatts,-0.40697492242557,51.6796367563948
E05011050,Meriden,-0.380240790758527,51.6842373573741
E05011051,Nascot,-0.413425266998418,51.6731507394299
E05011052,Oxhey,-0.388455978728205,51.6432204966396
E05011053,Park,-0.422304382789854,51.664149618706
E05011054,Stanborough,-0.398418028150743,51.6872305981659
E05011055,Tudor,-0.387601697446339,51.6709994739265
E05011056,Vicarage,-0.404004644721622,51.6514057335854
E05011057,Woodside,-0.401961944491014,51.6934497698915
E05011058,Brookmans Park and Little Heath,-0.172364704531037,51.7428549876204
E05011059,Haldens,-0.181280505719068,51.8062841533039
E05011060,Handside,-0.21714945390722,51.7973801588974
E05011061,Hatfield Central,-0.225773583544403,51.7711409938985
E05011062,Hatfield East,-0.200239299627565,51.7646191323381
E05011063,Hatfield South West,-0.235737538376034,51.7531208295499
E05011064,Hatfield Villages,-0.249646508292041,51.7827887001289
E05011065,Hollybush,-0.200177280020439,51.7864918451551
E05011066,Howlands,-0.178883979976428,51.7882139749922
E05011067,Northaw and Cuffley,-0.132837469238245,51.7135300570071
E05011068,Panshanger,-0.166483728203155,51.798159437054
E05011069,Peartree,-0.19670445315631,51.7980786696205
E05011070,Sherrards,-0.209999711979976,51.81430960175
E05011071,Welham Green and Hatfield South,-0.223823065893202,51.7286913370792
E05011072,Welwyn East,-0.186132578172134,51.8358221887671
E05011073,Welwyn West,-0.231636836421929,51.832165665864
E05011074,Claygate,-0.337953636424337,51.3594586026721
E05011075,Cobham and Downside,-0.414806979659431,51.323447504857
E05011076,Esher,-0.373335682119901,51.3640575096476
E05011077,Hersham Village,-0.40014426446525603,51.3651071448381
E05011078,Hinchley Wood and Weston Green,-0.342085431275865,51.3775636191251
E05011079,Long Ditton,-0.320362297475826,51.3826794004056
E05011080,Molesey East,-0.359610926326882,51.4002451722325
E05011081,Molesey West,-0.375392139817664,51.3991399727838
E05011082,Oatlands and Burwood Park,-0.428832501416136,51.368867232821
E05011083,Oxshott and Stoke D'Abernon,-0.363900777371444,51.3319728747195
E05011084,Thames Ditton,-0.339578702893839,51.3921482870609
E05011085,Walton Central,-0.420015661827012,51.3849484670718
E05011086,Walton North,-0.399049367886625,51.3958152992732
E05011087,Walton South,-0.396915196316431,51.3804337332229
E05011088,Weybridge Riverside,-0.454013672816838,51.3740934446471
E05011089,Weybridge St George's Hill,-0.445171650283131,51.3486622105919
E05011090,Bryher,-6.35729201176277,49.9534661106712
E05011091,St Agnes,-6.3482558089938,49.8910004004998
E05011092,St Martin's,-6.28163195746578,49.9630397976981
E05011093,St Mary's,-6.29842977366934,49.9210674429405
E05011094,Tresco,-6.33454850431101,49.9541537192008
E05011095,Borough & Bankside,-0.0990209793592744,51.5044063774222
E05011096,Camberwell Green,-0.0951874120157835,51.4771558052542
E05011097,Champion Hill,-0.0849357533875702,51.4634535294332
E05011098,Chaucer,-0.091020627703622,51.4975259437094
E05011099,Dulwich Hill,-0.0667542314990693,51.4507295328343
E05011100,Dulwich Village,-0.0872781702351265,51.4494054616257
E05011101,Dulwich Wood,-0.0778590867810361,51.4351999185087
E05011102,Faraday,-0.0849960995244575,51.4851849853276
E05011103,Goose Green,-0.0750401851013338,51.4578928895866
E05011104,London Bridge & West Bermondsey,-0.081224515581423,51.5001639482842
E05011105,Newington,-0.101953881786831,51.4853849989083
E05011106,North Bermondsey,-0.0645987503026241,51.49773154405
E05011107,North Walworth,-0.0921976680172422,51.4911558667318
E05011108,Nunhead & Queen's Road,-0.0561875333680962,51.4694249091268
E05011109,Old Kent Road,-0.0641259219118523,51.483391094166
E05011110,Peckham,-0.0729745847752233,51.4776654784677
E05011111,Peckham Rye,-0.0542091560135865,51.456753757429
E05011112,Rotherhithe,-0.0494406084032317,51.4970104410596
E05011113,Rye Lane,-0.0694234017787674,51.467885708349
E05011114,St George's,-0.104571646433908,51.4969544118895
E05011115,St Giles,-0.0843709084850076,51.4736721690217
E05011116,South Bermondsey,-0.0682705515923595,51.491503107220304
E05011117,Surrey Docks,-0.0386847710785652,51.4995888625852
E05011118,Acocks Green,-1.82369741281083,52.4428507550635
E05011119,Allens Cross,-1.97897479261685,52.416019071319496
E05011120,Alum Rock,-1.85127384508356,52.4892720914151
E05011121,Aston,-1.8861680700327,52.5094725592963
E05011122,Balsall Heath West,-1.89367658688086,52.4596835403651
E05011123,Bartley Green,-1.99504360897983,52.4347538366277
E05011124,Billesley,-1.87095418510145,52.4218764731503
E05011125,Birchfield,-1.91284987035206,52.5100912504228
E05011126,Bordesley & Highgate,-1.87793796336661,52.4750686957097
E05011127,Bordesley Green,-1.8597466676871,52.4723076559557
E05011128,Bournbrook & Selly Park,-1.92286261575019,52.4406823757368
E05011129,Bournville & Cotteridge,-1.94123842118203,52.4245473162618
E05011130,Brandwood & King's Heath,-1.89907392769172,52.4257181053271
E05011131,Bromford & Hodge Hill,-1.8089931032119,52.5001398017325
E05011132,Castle Vale,-1.78670943077198,52.5183186529098
E05011133,Druids Heath & Monyhull,-1.90129207429134,52.4098634562758
E05011134,Edgbaston,-1.9264397697671,52.4602960549836
E05011135,Erdington,-1.83353200651179,52.5281100524488
E05011136,Frankley Great Park,-2.00781972464571,52.4044060496726
E05011137,Garretts Green,-1.78319310034681,52.4731970184369
E05011138,Glebe Farm & Tile Cross,-1.78641098845396,52.4845248042246
E05011139,Gravelly Hill,-1.84585524126773,52.5118425047734
E05011140,Hall Green North,-1.84452702659945,52.4354234120458
E05011141,Hall Green South,-1.8471338105293,52.4197705954563
E05011142,Handsworth,-1.93015645915793,52.5078264312454
E05011143,Handsworth Wood,-1.93947267043525,52.521449672180204
E05011144,Harborne,-1.96055912209408,52.4574797658175
E05011145,Heartlands,-1.83159997324924,52.4792417983853
E05011146,Highter's Heath,-1.8770349511636,52.4086973331747
E05011147,Holyhead,-1.94955124229733,52.507747761376
E05011148,King's Norton North,-1.9386742238716,52.4074869975698
E05011149,King's Norton South,-1.93064980596585,52.3987461845451
E05011150,Kingstanding,-1.87976666412233,52.542963709169
E05011151,Ladywood,-1.91270504826359,52.4778560957511
E05011152,Longbridge & West Heath,-1.97306705543788,52.3953091581057
E05011153,Lozells,-1.90905701207548,52.5019388404887
E05011154,Moseley,-1.88726334679085,52.4431395641265
E05011155,Nechells,-1.87204965855852,52.4956936235662
E05011156,Newtown,-1.89994417453006,52.4934868150938
E05011157,North Edgbaston,-1.94661521463474,52.4798233677663
E05011158,Northfield,-1.97565835499524,52.4079333777119
E05011159,Oscott,-1.89812224390474,52.5476939923819
E05011160,Perry Barr,-1.90489574790449,52.5285590744152
E05011161,Perry Common,-1.86064631205665,52.5375544631701
E05011162,Pype Hayes,-1.81357523572625,52.517238075021
E05011163,Quinton,-1.98973881269844,52.4581963689398
E05011164,Rubery & Rednal,-2.00526630480472,52.3930636209882
E05011165,Shard End,-1.77306712152584,52.4951744378264
E05011166,Sheldon,-1.77857476767395,52.4597365000308
E05011167,Small Heath,-1.84490372956696,52.4678805040555
E05011168,Soho & Jewellery Quarter,-1.92588811511128,52.4929155434288
E05011169,South Yardley,-1.81287166996208,52.4588809722296
E05011170,Sparkbrook & Balsall Heath East,-1.86700345413451,52.4595877898561
E05011171,Sparkhill,-1.86354052861956,52.4476416533185
E05011172,Stirchley,-1.91703038261056,52.4273459019802
E05011173,Stockland Green,-1.86205959044854,52.5236365996797
E05011174,Sutton Four Oaks,-1.84613055288469,52.5842165063128
E05011175,Sutton Mere Green,-1.82987283524841,52.5961903932016
E05011176,Sutton Reddicap,-1.79027369790001,52.5632469046186
E05011177,Sutton Roughley,-1.80107246889245,52.5834580465595
E05011178,Sutton Trinity,-1.82806691095917,52.5656195487795
E05011179,Sutton Vesey,-1.85780831642475,52.559987453278
E05011180,Sutton Walmley & Minworth,-1.77544694269238,52.5375856443038
E05011181,Sutton Wylde Green,-1.82058842161093,52.5437995966482
E05011182,Tyseley & Hay Mills,-1.83490198074741,52.4558321615984
E05011183,Ward End,-1.83528668494252,52.4966263894308
E05011184,Weoley & Selly Oak,-1.96019415748691,52.4362639758266
E05011185,Yardley East,-1.80141912373366,52.4740231783276
E05011186,Yardley West & Stechford,-1.81511265683007,52.4754337529568
E05011187,Bishopstoke,-1.32568680874168,50.9708219124621
E05011188,Botley,-1.28129183515636,50.9175044831825
E05011189,Bursledon & Hound North,-1.32032777724369,50.887778246832
E05011190,Chandler's Ford,-1.38324412476549,50.9813172855714
E05011191,Eastleigh Central,-1.35656340823185,50.9668620678639
E05011192,Eastleigh North,-1.35183678278242,50.978600289361
E05011193,Eastleigh South,-1.36642119754977,50.9575140168664
E05011194,Fair Oak & Horton Heath,-1.2927420302554,50.9668883278666
E05011195,Hamble & Netley,-1.33426409853897,50.8685600249779
E05011196,Hedge End North,-1.29694051821616,50.9258391782624
E05011197,Hedge End South,-1.30942980444494,50.9116879907382
E05011198,Hiltingbury,-1.37709876099911,50.9952395328958
E05011199,West End North,-1.32574988408661,50.940928771702
E05011200,West End South,-1.33288569483039,50.9227144009321
E05011201,Ashdown,0.540462332731739,50.8857149426675
E05011202,Baird,0.593112553417815,50.8751395810722
E05011203,Braybrooke,0.575817334567364,50.8631770984396
E05011204,Castle,0.581711941518639,50.8579868673974
E05011205,Central St Leonards,0.558981114346611,50.8533209183199
E05011206,Conquest,0.567612916697382,50.8824189109777
E05011207,Gensing,0.559381156476759,50.8597310542928
E05011208,Hollington,0.536073345416358,50.8760624575241
E05011209,Maze Hill,0.544893203635276,50.85797480865
E05011210,Old Hastings,0.599898684783124,50.8615318614812
E05011211,Ore,0.624083010834339,50.871821774179
E05011212,St Helens,0.576770643037893,50.8744165353515
E05011213,Silverhill,0.559065593822682,50.8715662117243
E05011214,Tressell,0.598010525368558,50.8683131801879
E05011215,West St Leonards,0.526414295177316,50.8568303505203
E05011216,Wishing Tree,0.546070445200191,50.8698233358187
E05011217,Barnehurst,0.169390438293327,51.4659768706663
E05011218,Belvedere,0.149153215982741,51.4914749981606
E05011219,Bexleyheath,0.14838044251967,51.4590356482823
E05011220,Blackfen & Lamorbey,0.0946220650324598,51.4436960707201
E05011221,Blendon & Penhill,0.118326273271112,51.4429029650296
E05011222,Crayford,0.178262526248632,51.4531372123104
E05011223,Crook Log,0.130188598732112,51.4603498942735
E05011224,East Wickham,0.101216821079836,51.4680756081208
E05011225,Erith,0.169457707665488,51.4825642685251
E05011226,Falconwood & Welling,0.106157859694559,51.45801176379
E05011227,Longlands,0.0902197187259828,51.4301463707042
E05011228,Northumberland Heath,0.157762569315127,51.4753373915881
E05011229,St Mary's & St James,0.144254323770528,51.4300888260345
E05011230,Sidcup,0.113194555067266,51.4248497495584
E05011231,Slade Green & Northend,0.197547659303545,51.4714198769287
E05011232,Thamesmead East,0.134647411242586,51.501125165402
E05011233,West Heath,0.130073391099433,51.4757556636145
E05011234,Aldborough,0.109456578469097,51.5903566330578
E05011235,Barkingside,0.0692754796818454,51.5813948817482
E05011236,Bridge,0.0521105841730113,51.6060404444395
E05011237,Chadwell,0.123408530530202,51.5752580361083
E05011238,Churchfields,0.0269543768308601,51.6001302611166
E05011239,Clayhall,0.0512860954422253,51.5850435195025
E05011240,Clementswood,0.0801067834382463,51.5545065882996
E05011241,Cranbrook,0.0576775082765935,51.5713530958344
E05011242,Fairlop,0.0890367862651533,51.5997646029299
E05011243,Fullwell,0.0619554447569641,51.5941390669188
E05011244,Goodmayes,0.110735858152976,51.5620758697306
E05011245,Hainault,0.125453239613855,51.6104328936183
E05011246,Ilford Town,0.0803866395774764,51.56120397424
E05011247,Loxford,0.0750454391512157,51.549248181241
E05011248,Mayfield,0.0972352756495097,51.5541833571857
E05011249,Monkhams,0.0270225003108648,51.6161071463694
E05011250,Newbury,0.0927043435007077,51.5720114904005
E05011251,Seven Kings,0.107758178090131,51.5719058717097
E05011252,South Woodford,0.025813764146152,51.590260824511
E05011253,Valentines,0.0700212778323527,51.5667210335362
E05011254,Wanstead Park,0.0351908423759284,51.5647741026185
E05011255,Wanstead Village,0.0268785038249558,51.5790106501137
E05011256,Alconbury,-0.311519060336598,52.3754762155244
E05011257,Brampton,-0.234149641497642,52.3218252829242
E05011258,Buckden,-0.260180334210111,52.2828968719529
E05011259,Fenstanton,-0.0909083574342391,52.2879476161957
E05011260,Godmanchester & Hemingford Abbots,-0.168885548560003,52.2995387553918
E05011261,Great Paxton,-0.190697654704962,52.209085516366
E05011262,Great Staughton,-0.323171611440456,52.2826161001457
E05011263,Hemingford Grey & Houghton,-0.114141618353512,52.3342580032372
E05011264,Holywell-cum-Needingworth,-0.00748021547924241,52.349178122058
E05011265,Huntingdon East,-0.164646422085002,52.339023397118
E05011266,Huntingdon North,-0.179017770658191,52.3438331708734
E05011267,Kimbolton,-0.407721417831887,52.3462542297818
E05011268,Ramsey,-0.104487908636819,52.4693058400014
E05011269,St Ives East,-0.0715441907586072,52.3476675116463
E05011270,St Ives South,-0.0703539317078453,52.3220419551905
E05011271,St Ives West,-0.0880723360781333,52.3384747314113
E05011272,St Neots East,-0.236740411911121,52.2310269882666
E05011273,St Neots Eatons,-0.286964832793273,52.2202973726267
E05011274,St Neots Eynesbury,-0.265137485765593,52.2187500968937
E05011275,St Neots Priory Park & Little Paxton,-0.263844358078798,52.2442626918495
E05011276,Sawtry,-0.224572967766279,52.415899203799
E05011277,Somersham,3.35187971046348e-4,52.397250001918
E05011278,"Stilton, Folksworth & Washingley",-0.30999251285578,52.4940541842538
E05011279,The Stukeleys,-0.218594865422331,52.3592313971047
E05011280,Warboys,-0.0853820109814295,52.4087086264851
E05011281,Yaxley,-0.216051329933356,52.5163270917783
E05011282,Balsham,0.335641583699823,52.1374068588412
E05011283,Bar Hill,0.0221307066371984,52.2519281844463
E05011284,Barrington,-0.0110979614657811,52.1416720133762
E05011285,Bassingbourn,-0.0593052797034498,52.071196539135
E05011286,Caldecote,-0.0658761790743522,52.1878930147034
E05011287,Cambourne,-0.0663218568492927,52.2164708425904
E05011288,Caxton & Papworth,-0.0994626174457734,52.2438896055277
E05011289,Cottenham,0.129952757219281,52.2984641368595
E05011290,Duxford,0.170894376602313,52.095930859655
E05011291,Fen Ditton & Fulbourn,0.227310904908343,52.1983936740296
E05011292,Foxton,0.0704513616141369,52.0658083331323
E05011293,Gamlingay,-0.183932146788995,52.1536835865735
E05011294,Girton,0.0444024925297765,52.2309896550818
E05011295,Hardwick,-5.22867073158896e-4,52.1978160923017
E05011296,Harston & Comberton,0.0595850434981895,52.1705912050098
E05011297,Histon & Impington,0.112621873610926,52.2513829435441
E05011298,Linton,0.303178579732034,52.0917306179245
E05011299,Longstanton,0.0529844052240429,52.2708651440612
E05011300,Melbourn,0.00893043261809238,52.088387705018
E05011301,Milton & Waterbeach,0.187892094940704,52.2771318601101
E05011302,Over & Willingham,0.0513609651093219,52.3215415292673
E05011303,Sawston,0.162268376576202,52.1284427186244
E05011304,Shelford,0.145097859054841,52.1506138413738
E05011305,Swavesey,-0.00972899156286852,52.286652841086
E05011306,The Mordens,-0.10869849706323,52.1010452334108
E05011307,Whittlesford,0.113853750162617,52.1060276587366
E05011308,Bishop Monkton & Newby,-1.4190691848556,54.1131893528941
E05011309,Boroughbridge,-1.38752141054154,54.0801140560206
E05011310,Claro,-1.4377963166228,54.0364141910797
E05011311,Fountains & Ripley,-1.59321430965005,54.0976852940337
E05011312,Harrogate Bilton Grange,-1.5397569959899,54.0083245142566
E05011313,Harrogate Bilton Woodfield,-1.52430597290931,54.0071450439428
E05011314,Harrogate Central,-1.53774917819375,53.9933478804551
E05011315,Harrogate Coppice Valley,-1.5413237817732,54.0017583319911
E05011316,Harrogate Duchy,-1.56623162915497,53.9948224609827
E05011317,Harrogate Fairfax,-1.50824935206856,53.9938740540026
E05011318,Harrogate Harlow,-1.56692138922333,53.9821858568871
E05011319,Harrogate High Harrogate,-1.52615185262891,53.9989809812013
E05011320,Harrogate Hookstone,-1.49824279142053,53.9866821009928
E05011321,Harrogate Kingsley,-1.5119595269184,53.9996151234037
E05011322,Harrogate New Park,-1.55410890431523,54.0068094295149
E05011323,Harrogate Oatlands,-1.5246701321742,53.9745685708974
E05011324,Harrogate Old Bilton,-1.51864871298108,54.0150986158685
E05011325,Harrogate Pannal,-1.53907230050769,53.9626716792751
E05011326,Harrogate St Georges,-1.54431303297387,53.9793669086496
E05011327,Harrogate Saltergate,-1.57068797884788,54.0034128939373
E05011328,Harrogate Starbeck,-1.49731522671068,54.0025186907468
E05011329,Harrogate Stray,-1.52465807377804,53.9872095881951
E05011330,Harrogate Valley Gardens,-1.54969270580535,53.9885214177401
E05011331,Killinghall & Hampsthwaite,-1.58524859691554,54.0131066110127
E05011332,Knaresborough Aspin & Calcutt,-1.45959849698505,53.9997326291384
E05011333,Knaresborough Castle,-1.48203661399865,54.0109348235361
E05011334,Knaresborough Eastfield,-1.43902891503868,54.0162871406125
E05011335,Knaresborough Scriven Park,-1.4633562331161,54.0217468477585
E05011336,Marston Moor,-1.29434515737897,53.9606441613067
E05011337,Masham & Kirkby Malzeard,-1.72816940712206,54.1928169544375
E05011338,Nidd Valley,-1.68797440410292,54.0384212838997
E05011339,Ouseburn,-1.29423967622148,54.0289272649172
E05011340,Pateley Bridge & Nidderdale Moors,-1.836064023997,54.1142543237145
E05011341,Ripon Minster,-1.51302042425343,54.1294551346862
E05011342,Ripon Moorside,-1.53192185683599,54.1259706451538
E05011343,Ripon Spa,-1.54825145761687,54.1408759263142
E05011344,Ripon Ure Bank,-1.5211352424814,54.1426648929847
E05011345,Spofforth with Lower Wharfedale,-1.45993138450477,53.9488305338672
E05011346,Washburn,-1.69691691053924,53.9559794879064
E05011347,Wathvale,-1.48744247635117,54.1699267425381
E05011348,"Adderbury, Bloxham and Bodicote",-1.33800048079157,52.0183213881662
E05011349,Banbury Calthorpe and Easington,-1.34287650172337,52.044223808089
E05011350,Ancoats & Beswick,-2.2092620048469,53.480986716514
E05011351,Ardwick,-2.21503594768327,53.466294883067
E05011352,Baguley,-2.28482168955072,53.3904085405182
E05011353,Brooklands,-2.29292047523857,53.4049735432088
E05011354,Burnage,-2.20365280125263,53.4314532668893
E05011355,Charlestown,-2.19320041432706,53.5241281350916
E05011356,Cheetham,-2.2405590016938,53.499352534114
E05011357,Chorlton,-2.28313283065774,53.4408285782076
E05011358,Chorlton Park,-2.26526163881252,53.4327277109623
E05011359,Clayton & Openshaw,-2.17817345905244,53.4795699748613
E05011360,Crumpsall,-2.23611014227607,53.5158713270817
E05011361,Deansgate,-2.24813144712155,53.4774635086861
E05011362,Didsbury East,-2.22589776364211,53.4122894174655
E05011363,Didsbury West,-2.24404744229682,53.4200161945224
E05011364,Fallowfield,-2.22774816828953,53.4450787598965
E05011365,Gorton & Abbey Hey,-2.16862303916807,53.4636157476381
E05011366,Harpurhey,-2.21331965949334,53.5073357164102
E05011367,Higher Blackley,-2.23708445513177,53.5333432906833
E05011368,Hulme,-2.24655992999705,53.466159998888
E05011369,Levenshulme,-2.18447455898894,53.4433596227058
E05011370,Longsight,-2.18737823433676,53.4558247994594
E05011371,Miles Platting & Newton Heath,-2.19334523302979,53.49543922581
E05011372,Moss Side,-2.23966947364308,53.4550115349058
E05011373,Moston,-2.18210539022686,53.5135650538548
E05011374,Northenden,-2.26089102181341,53.4062092134937
E05011375,Old Moat,-2.23512579557013,53.4355325749833
E05011376,Piccadilly,-2.23189625749748,53.4810535234987
E05011377,Rusholme,-2.21116364410797,53.4516307016081
E05011378,Sharston,-2.25287119589238,53.3853533171929
E05011379,Whalley Range,-2.25465009458554,53.448891956
E05011380,Withington,-2.21861379104621,53.4333746254811
E05011381,Woodhouse Park,-2.27460826175856,53.3638510377642
E05011382,Adel & Wharfedale,-1.60720486683898,53.8805168774419
E05011383,Alwoodley,-1.54647433044242,53.8656309648272
E05011384,Ardsley & Robin Hood,-1.53951479227507,53.7277951087098
E05011385,Armley,-1.60004934717515,53.8015845730457
E05011386,Beeston & Holbeck,-1.566619469747,53.7757661907575
E05011387,Bramley & Stanningley,-1.63823074433148,53.8157924367612
E05011388,Burmantofts & Richmond Hill,-1.50503334811275,53.7891125128146
E05011389,Calverley & Farsley,-1.68460217619534,53.818192567118
E05011390,Chapel Allerton,-1.53883558013114,53.822263308283
E05011391,Cross Gates & Whinmoor,-1.43798879641265,53.8182913629784
E05011392,Farnley & Wortley,-1.61498845783536,53.7815470045713
E05011394,Gipton & Harehills,-1.503061446609,53.8118291918737
E05011395,Guiseley & Rawdon,-1.73001892494712,53.8759047951674
E05011396,Harewood,-1.43053841312021,53.866126598607
E05011397,Headingley & Hyde Park,-1.57059698906647,53.8167463148266
E05011399,Hunslet & Riverside,-1.52683246709364,53.7772254513387
E05011400,Killingbeck & Seacroft,-1.47072220615409,53.816781786756
E05011402,Kirkstall,-1.60254021976355,53.8211973746299
E05011403,Little London & Woodhouse,-1.55225086704442,53.8038915989687
E05011404,Middleton Park,-1.53902864011807,53.7542092563959
E05011405,Moortown,-1.54968870380503,53.838654639765
E05011406,Morley North,-1.6250991166415,53.7571460763456
E05011407,Morley South,-1.60141280091247,53.7354159823393
E05011409,Pudsey,-1.66659226288406,53.7923921551499
E05011411,Roundhay,-1.50290148813879,53.8343158372554
E05011413,Weetwood,-1.59800223528034,53.8382972368237
E05011414,Wetherby,-1.35184580326244,53.9042414373867
E05011415,Audley,-2.30598869829043,53.0493504082329
E05011416,Bradwell,-2.23337122990913,53.0493014774335
E05011417,Clayton,-2.21860360802818,52.9948985631842
E05011418,Crackley & Red Street,-2.25752660403891,53.0517579552145
E05011419,Cross Heath,-2.23457879309791,53.0227015225808
E05011420,Holditch & Chesterton,-2.25379636921908,53.0362141833471
E05011421,Keele,-2.28623710516354,53.0040673103879
E05011422,Kidsgrove & Ravenscliffe,-2.23622201599988,53.0852652116451
E05011423,Knutton,-2.25095519083968,53.0201435565707
E05011424,Loggerheads,-2.40552455558193,52.9192017576614
E05011425,Madeley & Betley,-2.34798932743147,53.0117925252398
E05011426,Maer & Whitmore,-2.30745639465288,52.9615172212682
E05011427,May Bank,-2.21699131580879,53.0218873847133
E05011428,Newchapel & Mow Cop,-2.20997646577306,53.0982100672846
